Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Depth,env_broad_scale,env_local_scale,env_medium,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,size_frac,alkalinity
SRR32311673,AMPLICON,602,4841284,PRJNA785606,SAMN46781272,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",2668889,DALHOUSIE UNIVERSITY,2022-04-27,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",30,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647123,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_16EL_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:18:00Z,1,BB22_16EL,SRP348946,>3m,
SRR32311674,AMPLICON,602,10096744,PRJNA785606,SAMN46781271,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",5438197,DALHOUSIE UNIVERSITY,2022-04-27,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",30,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647122,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_16E_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:20:00Z,1,BB22_16E,SRP348946,>0.2m,
SRR32311675,AMPLICON,602,42477120,PRJNA785606,SAMN46781276,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",22675376,DALHOUSIE UNIVERSITY,2022-04-27,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",60,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647121,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_16DS_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:21:00Z,1,BB22_16DS,SRP348946,0.2-3m,
SRR32311676,AMPLICON,602,41198472,PRJNA785606,SAMN46781275,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",22189161,DALHOUSIE UNIVERSITY,2022-04-27,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",60,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647120,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_16DL_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:20:00Z,1,BB22_16DL,SRP348946,>3m,
SRR32311677,AMPLICON,602,22892856,PRJNA785606,SAMN46781043,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",13369193,DALHOUSIE UNIVERSITY,2022-01-12,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",30,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647119,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_2E_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:20:00Z,1,BB22_2E,SRP348946,>0.2m,
SRR32311678,AMPLICON,602,23529772,PRJNA785606,SAMN46781194,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",12819722,DALHOUSIE UNIVERSITY,2022-03-31,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",1,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647118,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_12AS_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:20:00Z,1,BB22_12AS,SRP348946,0.2-3m,
SRR32311679,AMPLICON,602,15033746,PRJNA785606,SAMN46781195,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",8025478,DALHOUSIE UNIVERSITY,2022-03-31,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",1,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647117,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_12AP_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:20:00Z,1,BB22_12AP,SRP348946,Pooled,
SRR32311680,AMPLICON,602,1600116,PRJNA785606,SAMN46781193,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",918514,DALHOUSIE UNIVERSITY,2022-03-31,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",1,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647116,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_12AL_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:20:00Z,1,BB22_12AL,SRP348946,>3m,
SRR32311681,AMPLICON,602,8078238,PRJNA785606,SAMN46781192,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",4358703,DALHOUSIE UNIVERSITY,2022-03-31,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",1,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647115,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_12A_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:19:00Z,1,BB22_12A,SRP348946,>0.2m,
SRR32311682,AMPLICON,602,38192084,PRJNA785606,SAMN46781039,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",22143976,DALHOUSIE UNIVERSITY,2022-01-12,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",5,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647114,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_2BS_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:21:00Z,1,BB22_2BS,SRP348946,0.2-3m,
SRR32311683,AMPLICON,602,4239886,PRJNA785606,SAMN46781187,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",2626811,DALHOUSIE UNIVERSITY,2022-03-24,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",30,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647113,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_11ES_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:18:00Z,1,BB22_11ES,SRP348946,0.2-3m,
SRR32311684,AMPLICON,602,39301570,PRJNA785606,SAMN46781188,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",20966040,DALHOUSIE UNIVERSITY,2022-03-24,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",30,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647112,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_11EP_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:20:00Z,1,BB22_11EP,SRP348946,Pooled,
SRR32311685,AMPLICON,602,4192930,PRJNA785606,SAMN46781186,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",2262730,DALHOUSIE UNIVERSITY,2022-03-24,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",30,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647111,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_11EL_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:20:00Z,1,BB22_11EL,SRP348946,>3m,
SRR32311686,AMPLICON,602,41214726,PRJNA785606,SAMN46781185,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",22032173,DALHOUSIE UNIVERSITY,2022-03-24,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",30,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647110,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_11E_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:21:00Z,1,BB22_11E,SRP348946,>0.2m,
SRR32311687,AMPLICON,602,35905086,PRJNA785606,SAMN46781191,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",19257150,DALHOUSIE UNIVERSITY,2022-03-24,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",60,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647109,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_11DS_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:19:00Z,1,BB22_11DS,SRP348946,0.2-3m,
SRR32311688,AMPLICON,602,2068472,PRJNA785606,SAMN46781190,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",1191454,DALHOUSIE UNIVERSITY,2022-03-24,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",60,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647108,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_11DL_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:20:00Z,1,BB22_11DL,SRP348946,>3m,
SRR32311689,AMPLICON,602,19176710,PRJNA785606,SAMN46781189,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",10316820,DALHOUSIE UNIVERSITY,2022-03-24,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",60,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647107,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_11D_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:20:00Z,1,BB22_11D,SRP348946,>0.2m,
SRR32311690,AMPLICON,602,27850928,PRJNA785606,SAMN46781184,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",15330740,DALHOUSIE UNIVERSITY,2022-03-24,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",10,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647106,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_11CS_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:19:00Z,1,BB22_11CS,SRP348946,0.2-3m,
SRR32311691,AMPLICON,602,8963780,PRJNA785606,SAMN46781183,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",4801304,DALHOUSIE UNIVERSITY,2022-03-24,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",10,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647105,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_11CL_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:18:00Z,1,BB22_11CL,SRP348946,>3m,
SRR32311692,AMPLICON,602,8530340,PRJNA785606,SAMN46781182,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",4726192,DALHOUSIE UNIVERSITY,2022-03-24,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",10,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647104,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_11C_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:22:00Z,1,BB22_11C,SRP348946,>0.2m,
SRR32311693,AMPLICON,602,14076566,PRJNA785606,SAMN46781038,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",8258982,DALHOUSIE UNIVERSITY,2022-01-12,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",5,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647103,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_2BL_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:18:00Z,1,BB22_2BL,SRP348946,>3m,
SRR32311694,AMPLICON,602,9364712,PRJNA785606,SAMN46781181,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",5269297,DALHOUSIE UNIVERSITY,2022-03-24,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",5,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647102,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_11BS_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:19:00Z,1,BB22_11BS,SRP348946,0.2-3m,
SRR32311695,AMPLICON,602,9060702,PRJNA785606,SAMN46781180,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",4811868,DALHOUSIE UNIVERSITY,2022-03-24,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",5,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647101,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_11BL_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:19:00Z,1,BB22_11BL,SRP348946,>3m,
SRR32311696,AMPLICON,602,1624196,PRJNA785606,SAMN46781179,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",962897,DALHOUSIE UNIVERSITY,2022-03-24,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",5,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647100,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_11B_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:19:00Z,1,BB22_11B,SRP348946,>0.2m,
SRR32311697,AMPLICON,602,15658622,PRJNA785606,SAMN46781178,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",8319716,DALHOUSIE UNIVERSITY,2022-03-24,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",1,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647099,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_11AS_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:19:00Z,1,BB22_11AS,SRP348946,0.2-3m,
SRR32311698,AMPLICON,602,3299562,PRJNA785606,SAMN46781177,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",1801747,DALHOUSIE UNIVERSITY,2022-03-24,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",1,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647098,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_11AL_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:21:00Z,1,BB22_11AL,SRP348946,>3m,
SRR32311699,AMPLICON,602,15652,PRJNA785606,SAMN46781176,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",69268,DALHOUSIE UNIVERSITY,2022-03-24,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",1,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647097,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_11A_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:19:00Z,1,BB22_11A,SRP348946,>0.2m,
SRR32311700,AMPLICON,602,24121538,PRJNA785606,SAMN46781172,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",13344652,DALHOUSIE UNIVERSITY,2022-03-16,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",30,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647096,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_10ES_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:20:00Z,1,BB22_10ES,SRP348946,0.2-3m,
SRR32311701,AMPLICON,602,1825866,PRJNA785606,SAMN46781171,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",1044892,DALHOUSIE UNIVERSITY,2022-03-16,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",30,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647095,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_10EL_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:22:00Z,1,BB22_10EL,SRP348946,>3m,
SRR32311702,AMPLICON,602,10866100,PRJNA785606,SAMN46781170,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",5805659,DALHOUSIE UNIVERSITY,2022-03-16,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",30,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647094,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_10E_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:19:00Z,1,BB22_10E,SRP348946,>0.2m,
SRR32311703,AMPLICON,602,37724932,PRJNA785606,SAMN46781175,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",21478620,DALHOUSIE UNIVERSITY,2022-03-16,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",60,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647093,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_10DS_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:19:00Z,1,BB22_10DS,SRP348946,0.2-3m,
SRR32311704,AMPLICON,602,23503284,PRJNA785606,SAMN46781037,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",13727742,DALHOUSIE UNIVERSITY,2022-01-12,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",5,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647092,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_2B_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:19:00Z,1,BB22_2B,SRP348946,>0.2m,
SRR32311705,AMPLICON,602,3409126,PRJNA785606,SAMN46781174,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",1900622,DALHOUSIE UNIVERSITY,2022-03-16,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",60,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647091,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_10DL_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:19:00Z,1,BB22_10DL,SRP348946,>3m,
SRR32311706,AMPLICON,602,3879890,PRJNA785606,SAMN46781144,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",2274317,DALHOUSIE UNIVERSITY,2022-03-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",1,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647090,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_9A_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:19:00Z,1,BB22_9A,SRP348946,>0.2m,
SRR32311707,AMPLICON,602,41090714,PRJNA785606,SAMN46781140,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",22182876,DALHOUSIE UNIVERSITY,2022-03-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",30,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647089,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_8ES_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:20:00Z,1,BB22_8ES,SRP348946,0.2-3m,
SRR32311708,AMPLICON,602,7949410,PRJNA785606,SAMN46781139,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",4379663,DALHOUSIE UNIVERSITY,2022-03-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",30,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647088,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_8EL_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:21:00Z,1,BB22_8EL,SRP348946,>3m,
SRR32311709,AMPLICON,602,28858676,PRJNA785606,SAMN46781034,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",16793451,DALHOUSIE UNIVERSITY,2022-01-12,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",1,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647087,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_2A_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:20:00Z,1,BB22_2A,SRP348946,>0.2m,
SRR32311710,AMPLICON,602,5947158,PRJNA785606,SAMN46781138,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",3323215,DALHOUSIE UNIVERSITY,2022-03-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",30,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647086,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_8E_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:20:00Z,1,BB22_8E,SRP348946,>0.2m,
SRR32311711,AMPLICON,602,39294948,PRJNA785606,SAMN46781143,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",21421064,DALHOUSIE UNIVERSITY,2022-03-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",60,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647085,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_8DS_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:20:00Z,1,BB22_8DS,SRP348946,0.2-3m,
